source,weight,target
joe biden,0.0122800744035085,<CONV>
john hopkins,0.0116478486561185,<CONV>
johnson,0.0116035633632961,<CONV>
joined,0.0099127492970684,<CONV>
joining,0.0119419697585022,<CONV>
jonathan,0.0116557615926663,<CONV>
jones,0.0088790263057228,<CONV>
jordan,0.0066352366874863,<CONV>
joseph,0.0088424316517068,<CONV>
journalism,0.0080155816208083,<CONV>
journalist,0.0106988548345015,<CONV>
joy,0.010295044703118,<CONV>
juan,0.0060498588158054,<CONV>
judge,0.0101991616384492,<CONV>
juga,0.0111401854520717,<CONV>
juice,0.0061774277376395,<CONV>
jul,0.0058348456529075,<CONV>
jump,0.0146161922514677,<CONV>
jun,0.0072290798881178,<CONV>
junior,0.0144166541480503,<CONV>
junk,0.0050880879632416,<CONV>
jurisdiction,0.00774309244364,<CONV>
justice,0.0080422450387519,<CONV>
jynneos,0.0035097471739687,<CONV>
kaiser,0.0035445173303852,<CONV>
kansa,0.0074557811189654,<CONV>
kansa city,0.0059236833907446,<CONV>
karen,0.0055028550021385,<CONV>
keeping,0.0131541908807774,<CONV>
kelly,0.010363220200642,<CONV>
kennedy,0.0006791955571765,<CONV>
kentucky,0.009036883688424,<CONV>
kenya,0.0064071114936479,<CONV>
kept,0.021408420228833,<CONV>
kesehatan,0.0088242739635642,<CONV>
kevin,0.0094782121096759,<CONV>
key,1.2982722130239918e-06,<CONV>
key player,0.0064210047296163,<CONV>
keynote,0.003088804686787,<CONV>
keywords,0.0085823529071283,<CONV>
kff,0.009018496440117,<CONV>
kfor,0.00018128132059712636,<CONV>
khan,0.0078475545503564,<CONV>
kick,0.0110354153082451,<CONV>
kidney,0.0070960558898008,<CONV>
kill,0.0178967104618487,<CONV>
killed,0.0177699296018226,<CONV>
killing,0.0177116996569075,<CONV>
kim,0.007708444919026,<CONV>
kind accept,0.0075699193642272,<CONV>
kindly,0.006349846336136,<CONV>
kindly contact,0.0075544804831579,<CONV>
king,0.0093529827581209,<CONV>
kingdom,0.0077535416616663,<CONV>
kit,0.0059038975446738,<CONV>
kitchen,0.007509427787277,<CONV>
kjrh.com,0.0003989634340847,<CONV>
knba,0.00042548891636619995,<CONV>
knew,0.0120568328108982,<CONV>
know,3.469446822419807e-05,<CONV>
knowing,0.0123568837291163,<CONV>
known,0.0001219445906591,<CONV>
knoxville Times,0.0006740458231846999,<CONV>
kong,0.0072956660090019,<CONV>
korea,0.0066787067887275,<CONV>
kumar,0.0035474908714892,<CONV>
kzyx,0.00017335748805159863,<CONV>
label,0.0085251826972336,<CONV>
labeling,0.008715996401736,<CONV>
labor,0.0092976495476651,<CONV>
lacking,0.0101443931754226,<CONV>
lady,0.0073015766912533,<CONV>
laid,0.0111347255483029,<CONV>
lake,0.0087721508230301,<CONV>
lakh,0.001703054360786,<CONV>
lancet,0.0137323090490857,<CONV>
land,0.0114603486012149,<CONV>
landmark,0.0071524944560635,<CONV>
lane,0.0109152485030267,<CONV>
language,0.0087619077095106,<CONV>
lar,0.0010979659231165,<CONV>
large scale,0.0110711247517908,<CONV>
largely,0.0148977565200421,<CONV>
larger,0.0125121063220518,<CONV>
last,5.583159961532593e-05,<CONV>
last month,0.0206866430011311,<CONV>
last week,0.01929099301067,<CONV>
last year,0.0164238808124507,<CONV>
lasting,0.0087364876583624,<CONV>
latent,0.0035906530416034,<CONV>
latin,0.007928577248006,<CONV>
latin america,0.007155602923019,<CONV>
latino,0.0054222269956693,<CONV>
launching,0.0094432652119363,<CONV>
laura,0.0105489147904579,<CONV>
law,0.0014962752012675,<CONV>
lawmaker,0.0150045097237285,<CONV>
lawsuit,0.0153288715210108,<CONV>
lawyer,0.0161921563165576,<CONV>
lay,0.0098329177629172,<CONV>
layer,0.0101499602285535,<CONV>
layoff,0.0094088548814389,<CONV>
lead,0.0003309433585802,<CONV>
leader,0.0002504673742686,<CONV>
leading,0.0001243513457956,<CONV>
leading cause,0.0929477140147561,<CONV>
leaf,0.0117910774377719,<CONV>
league,0.0088968842098751,<CONV>
lean,0.0082549019333034,<CONV>
learned,0.0126342807578837,<CONV>
least,0.0003478334803703,<CONV>
least one,0.0141154447662115,<CONV>
leave,0.0145850760516694,<CONV>
leaving,0.0149099130687892,<CONV>
lebih,0.0013854170244519,<CONV>
lee,0.0074713980016104,<CONV>
leg,0.0114243224841903,<CONV>
legacy,0.007719504768838,<CONV>
legal disclaimer,0.0073901195348403,<CONV>
legality,0.0064851863298129,<CONV>
legality reliability,0.007567441616533,<CONV>
legally,0.0094189061329295,<CONV>
legislation,0.009608133172973,<CONV>
legislative,0.0090970419251591,<CONV>
legislature,0.0114829349084202,<CONV>
length,0.0075143499437919,<CONV>
lens,0.0074130842330354,<CONV>
leone,0.0043864393324734,<CONV>
leprosy,0.0014822685109227,<CONV>
lesion,0.0126095275668318,<CONV>
less,0.0001391464479206,<CONV>
lesson,0.0089571086973879,<CONV>
letter,0.0102704359650072,<CONV>
level,2.2284286089687177e-05,<CONV>
level fluoride,0.0048408903611872,<CONV>
leverage,0.0082820381534381,<CONV>
leveraging,0.0069000858193389,<CONV>
lgbtq,0.0051393361416334,<CONV>
liability,0.0071806859855004,<CONV>
liability accuracy,0.007567441616533,<CONV>
library,0.0078518736105712,<CONV>
license completeness,0.007567441616533,<CONV>
licensed,0.010779578551788,<CONV>
licensing,0.0074653118827587,<CONV>
lie,0.0115099583140854,<CONV>
life,8.965526621177105e-05,<CONV>
life expectancy,0.0072339305964722,<CONV>
life saving,0.0108607465652636,<CONV>
life science,0.0078559203578597,<CONV>
lifelong,0.0161180723337243,<CONV>
lifesaving,0.0102660329179295,<CONV>
lifespan,0.0075981549477337,<CONV>
lifestyle medicine,0.0008074196543521,<CONV>
lifetime,0.0105427318604488,<CONV>
like,1.846154313083607e-05,<CONV>
likelihood,0.0098129622855339,<CONV>
likely,1.8698916594346307e-05,<CONV>
limitation,0.0082846885988434,<CONV>
limiting,0.0119971079719621,<CONV>
lineage,0.0038950222032674,<CONV>
linear,0.0071092217291814,<CONV>
linkedin instagram,0.0049420688916626,<CONV>
linking,0.0109007304093964,<CONV>
lipid,0.0031767974022876,<CONV>
liquid,0.0077346784436772,<CONV>
lisa,0.0102087833886225,<CONV>
listed,0.0124015676638053,<CONV>
listen,0.0151965201105865,<CONV>
listening,0.0126087738770474,<CONV>
listeria,0.0072038256493471,<CONV>
liter,0.0074337869214912,<CONV>
literacy,0.003428341727454,<CONV>
literature,0.0068666915642249,<CONV>
litigation,0.0117991543753061,<CONV>
little bit,0.0141986973190124,<CONV>
liu,0.0058382408836274,<CONV>
live,0.0049290793877951,<CONV>
lived,0.0114113555086296,<CONV>
liver disease,0.0083642345600854,<CONV>
livestock,0.0082511645521927,<CONV>
living hiv,0.0041693730349141,<CONV>
livlyme,4.0633323314372706e-05,<CONV>
llc,0.0089632164482696,<CONV>
lmics,0.0017865527016882,<CONV>
load,0.0078138592353576,<CONV>
loading,0.0060765607176516,<CONV>
loan,0.0080061574871323,<CONV>
local,0.0007659660988579,<CONV>
local community,0.0085463621450679,<CONV>
local health,0.011741336177678,<CONV>
local news,0.0204726308992284,<CONV>
local public,0.0097924203729231,<CONV>
locally,0.0094946654957347,<CONV>
located,0.0119745959328518,<CONV>
lockdown,0.0091175247219869,<CONV>
log,0.0086535644675046,<CONV>
logistic,0.0050881825114538,<CONV>
logistics,0.0057179461870292,<CONV>
logo,0.0070432377724488,<CONV>
london,0.0083460897899787,<CONV>
loneliness,0.0071487606285199,<CONV>
long,0.0002235932509523,<CONV>
long term,0.0145607640284943,<CONV>
longevity,0.0040453267312957,<CONV>
longitudinal,0.0065199886933149,<CONV>
look,0.0027532840541726,<CONV>
look forward,0.0132852758624493,<CONV>
look like,0.0149057491533961,<CONV>
looked,0.0185227845637221,<CONV>
looking statement,0.004015562864327,<CONV>
los,0.0070082335041402,<CONV>
los angeles,0.0071529485968953,<CONV>
lose,0.0134153092996106,<CONV>
losing,0.0147067676820178,<CONV>
lost,0.0128510547639338,<CONV>
lot,0.0002259135694089,<CONV>
louis,0.0093200313567957,<CONV>
louisiana,0.0097934575611951,<CONV>
loved,0.0144243335894575,<CONV>
loved one,0.0160732989141605,<CONV>
low,0.0007338145827519,<CONV>
low income,0.0091710061593938,<CONV>
low middle,0.0085040844332445,<CONV>
lower,0.0001928158311931,<CONV>
lower risk,0.0086380883545923,<CONV>
lowering,0.0077144141338199,<CONV>
lowest,0.0107575620754558,<CONV>
ltd,0.0056149111316526,<CONV>
lunch,0.0085643371316961,<CONV>
lung,0.0096562861400371,<CONV>
lyme,0.003347795870326,<CONV>
lyme disease,0.0043001237182674,<CONV>
machine,0.0075308795754088,<CONV>
made,0.0561672732189182,<CONV>
madison,0.0065905132689995,<CONV>
magazine,0.0095789167604171,<CONV>
maha,0.0032368795022209,<CONV>
mail,0.0113715660968884,<CONV>
mailboxfeed,0.0049249235672932,<CONV>
maine,0.0083983118350178,<CONV>
mainly,0.0150429660355873,<CONV>
maintained,0.0112059905002792,<CONV>
maintaining,0.0086743493035662,<CONV>
maintenance,0.0066458290600561,<CONV>
mais,0.0021156307394368,<CONV>
major,0.0008119440185914,<CONV>
majority,0.0145893583976239,<CONV>
make,9.069400793452204e-05,<CONV>
make informed,0.0075702895201134,<CONV>
make sure,0.0099690722833052,<CONV>
maker,0.0122462379850282,<CONV>
making,0.0002623162928358,<CONV>
malawi,0.004042734627763,<CONV>
malaysia,0.0041607900288684,<CONV>
male,0.0070231909990697,<CONV>
malnutrition,0.0068222426874856,<CONV>
mammal,0.0176151786075227,<CONV>
man,0.0141668407389032,<CONV>
managed,0.0110159919356661,<CONV>
management,3.8326348106201873e-07,<CONV>
management market,0.0010648905428357,<CONV>
management solution,0.0017723352080388,<CONV>
managing,0.0095114456715733,<CONV>
mandate,0.010122338259938,<CONV>
mandatory,0.0081245550322736,<CONV>
manner,0.008904646764984,<CONV>
manual,0.0099986620810759,<CONV>
manufacture,0.0094627739339298,<CONV>
manufacturer,0.010630519461565,<CONV>
manuscript,0.0060271298111498,<CONV>
many,3.560581010026153e-05,<CONV>
many people,0.0798514978458725,<CONV>
map,0.0084833559963294,<CONV>
mar,0.0077024382070519,<CONV>
marburg,0.0056955752862628,<CONV>
march,0.0020459076577815,<CONV>
margin,0.005222190254355,<CONV>
marginalized,0.0076414196168812,<CONV>
maria,0.0112643220149333,<CONV>
marijuana,0.005968140130279,<CONV>
marked,0.0117936724034335,<CONV>
marker,0.0098341437991781,<CONV>
market,3.816371838860093e-05,<CONV>
market growth,0.0039660697268488,<CONV>
market report,0.0019567271564535,<CONV>
market research,0.0032318182582685,<CONV>
market share,0.0043557729022318,<CONV>
market size,0.0037880741250618,<CONV>
marketed,0.01031601010223,<CONV>
marketing,0.0089343681650915,<CONV>
marketplace,0.007105317983721,<CONV>
marking,0.0094098612198804,<CONV>
martin,0.0103643346078484,<CONV>
mary,0.0091766488846934,<CONV>
maryland,0.0087962784639228,<CONV>
massachusetts,0.0083417192789055,<CONV>
massive,0.0139426215930169,<CONV>
master,0.0064472943418243,<CONV>
match,0.0081852782195789,<CONV>
materially,0.0104479958483707,<CONV>
maternal health,0.0056421683360956,<CONV>
matrix,0.0042042752210345,<CONV>
matt,0.014482455240433,<CONV>
matthew,0.1412762452104983,<CONV>
maximize,0.0064989462065864,<CONV>
maximum,0.0097922087985073,<CONV>
may,4.077047378760736e-05,<CONV>
may also,0.0148628875997329,<CONV>
maybe,0.0152783689396881,<CONV>
mayo,0.0119765712744515,<CONV>
mayor,0.0087573386897479,<CONV>
mba,0.0045069968968505,<CONV>
mcdonald,0.0054820014680564,<CONV>
meal,0.0065596630088097,<CONV>
meaning,0.0169276219327336,<CONV>
meaningful,0.0083124960895999,<CONV>
meant,0.0153091697486836,<CONV>
meanwhile,0.0153996963306496,<CONV>
measles,1.7167505616472153e-05,<CONV>
measles case,0.0104794933016398,<CONV>
measles outbreak,0.0194185639839317,<CONV>
measles vaccine,0.0115544220726067,<CONV>
measurable,0.006534421025085,<CONV>
measure,1.873566243506048e-05,<CONV>
measured,0.0092625141044266,<CONV>
measurement,0.0061812685534558,<CONV>
measuring,0.0086466021906498,<CONV>
meat,0.0084547687809093,<CONV>
mechanism,0.009084923879754,<CONV>
med,0.0058647397771093,<CONV>
medal,0.0041372476683713,<CONV>
median,0.0090459850768829,<CONV>
medical,3.728122356279381e-05,<CONV>
medical care,0.0138511057297934,<CONV>
medical center,0.0124696924260016,<CONV>
medical device,0.0094874334987805,<CONV>
medical officer,0.0150358202425837,<CONV>
medical professional,0.0082448954022582,<CONV>
medical research,0.0092945229777678,<CONV>
medical school,0.0107314505464735,<CONV>
medically,0.0105516345076014,<CONV>
medicare,0.00745861804093,<CONV>
medicine,0.000540766596361,<CONV>
mediterranean,0.0063159633851713,<CONV>
medium,0.0034514528842492,<CONV>
medium contact,0.0097981996711434,<CONV>
medium facebook,0.0055324470634842,<CONV>
member,0.0015412343325991,<CONV>
member state,0.0042139677611325,<CONV>
membership,0.0064322201694101,<CONV>
memorial,0.0058846822708195,<CONV>
memory,0.0102661973587669,<CONV>
meningitis,0.0052466126536764,<CONV>
meningococcal,0.0018775460344787,<CONV>
menopause,0.0012863354849026,<CONV>
mental,0.0010003982393812,<CONV>
mental health,0.013929129340209,<CONV>
mention,0.0152605496988767,<CONV>
mentioned,0.0100108655759816,<CONV>
mentor,0.0046914995971002,<CONV>
menu,0.0067228006606304,<CONV>
merck,0.0039984525513919,<CONV>
merely,0.0067429475933306,<CONV>
messaging,0.0102409721839986,<CONV>
met,0.0097378965200945,<CONV>
meta,0.0063555087089063,<CONV>
metabolic,0.0053478366584605,<CONV>
metabolism,0.0068152518069878,<CONV>
metal,0.0075224716113309,<CONV>
meter,0.0095612626753654,<CONV>
methodology,0.0070599962136936,<CONV>
metric,0.0066313003889351,<CONV>
metro,0.0088971182780722,<CONV>
mexico,0.0120759433199498,<CONV>
miami,0.007257215764998,<CONV>
michael,0.0132266415195927,<CONV>
michelle,0.0094969237529097,<CONV>
michigan,0.0092876730558212,<CONV>
microbe,0.0066031949391921,<CONV>
microbial,0.0062827281889567,<CONV>
microbiology,0.0070228952685039,<CONV>
microbiome,0.0039224565975676,<CONV>
microsoft,0.0057999497132703,<CONV>
mid,0.0151122237773615,<CONV>
middle east,0.0103983200239071,<CONV>
middle income,0.0091031704219447,<CONV>
midwife,0.0032329996332666,<CONV>
might,0.002193691409556,<CONV>
migrant,0.0071134664252988,<CONV>
migration,0.0068245717977761,<CONV>
mike,0.0138824881080884,<CONV>
mild,0.014295566679196,<CONV>
mile,0.0144949312787139,<CONV>
milestone,0.008185442735575,<CONV>
military,0.01185332216939,<CONV>
milk,0.0094260174801061,<CONV>
miller,0.0061507286594906,<CONV>
milligram,0.004793869127771,<CONV>
million,0.000140269929807,<CONV>
million american,0.0168593911767962,<CONV>
million child,0.0087176240315379,<CONV>
million life,0.0106721738419044,<CONV>
million people,0.0126791685950804,<CONV>
millones,0.002690344283062,<CONV>
milwaukee,0.0072018099652712,<CONV>
min,0.0101919840071959,<CONV>
mind,0.0116741821262204,<CONV>
mineral,0.0082506924236434,<CONV>
minimal,0.0112917972036495,<CONV>
minimize,0.009659088859315,<CONV>
minimizing,0.0090539702776085,<CONV>
minimum,0.0098352995993771,<CONV>
minister health,0.0053172912844027,<CONV>
ministry health,0.0049152950880483,<CONV>
minneapolis,0.0043343155244475,<CONV>
minnesota,0.0103851862891552,<CONV>
minor,0.0104758895166634,<CONV>
minority,0.0088530944645748,<CONV>
misinformation,0.0104751773887783,<CONV>
miss,0.0107041703583457,<CONV>
missed,0.0117512650114483,<CONV>
missing,0.0133979205685547,<CONV>
mississippi,0.0079681307334968,<CONV>
missouri,0.0082323965247783,<CONV>
mistake,0.0147239521012206,<CONV>
mit,0.0044318934374925,<CONV>
mitigate,0.0102879441292287,<CONV>
mitigating,0.0079866286386542,<CONV>
mitigation,0.0096258220301703,<CONV>
mix,0.0117930054780624,<CONV>
mixed,0.0101387830246701,<CONV>
mmr,0.0085560011572812,<CONV>
mmr vaccine,0.0105447178598319,<CONV>
mobility,0.0046130021673423,<CONV>
mode,0.0074482842906483,<CONV>
model,2.987375729393667e-05,<CONV>
modeling,0.0062121409303278,<CONV>
moderate,0.0099208642583956,<CONV>
modern,0.0095217187653721,<CONV>
modernization,0.0036655106358007,<CONV>
modi,0.0009899295852394,<CONV>
modification,0.0087968317893725,<CONV>
modified,0.0115239704650473,<CONV>
module,0.0037887281513351,<CONV>
mold,0.0057405452475558,<CONV>
molecular,0.0057453417597621,<CONV>
molecule,0.008418784104632,<CONV>
mom,0.0092061294186879,<CONV>
moment,0.0117568892942653,<CONV>
momentum,0.0085362902604548,<CONV>
monarez,0.0011254394696784,<CONV>
monitor,0.0115755582571131,<CONV>
monkey,0.0060202393413132,<CONV>
monkeypox,0.0074513407251121,<CONV>
montana,0.008139567808922,<CONV>
month,0.0001426652264557,<CONV>
monthly,0.0075308383684317,<CONV>
montreal,0.0032877271711288,<CONV>
mood,0.0066080917634867,<CONV>
morbidity,0.0116109138766986,<CONV>
moreover,0.0102154877744218,<CONV>
moreover-social,0.0389270434365443,<CONV>
moreover_social,0.0044461876903851,<CONV>
mortality rate,0.0111061484460004,<CONV>
mosquito,3.4762118108967177e-05,<CONV>
mosquito borne,0.0103400401406528,<CONV>
mostly,0.0185324754159775,<CONV>
motivation,0.008038965768399,<CONV>
motor,0.1709183151544298,<CONV>
mount,0.0080011168905304,<CONV>
mountain,0.0111821978962963,<CONV>
mouse,0.0070400163813833,<CONV>
mouth,0.0122729640924677,<CONV>
moved,0.0129568875067034,<CONV>
movie,0.0105652425008637,<CONV>
moving,0.013226964941443,<CONV>
mozambique,0.0024004729356307,<CONV>
mph,0.0062201897209565,<CONV>
mpox,0.0010005691289595,<CONV>
mrna,0.0037019226001275,<CONV>
msc,0.0022501936069772,<CONV>
much,0.0001618642217212,<CONV>
multi,0.0097202581150967,<CONV>
multidisciplinary,0.0068307185543739,<CONV>
multifaceted,0.0085658841337208,<CONV>
multimedia,0.0148527155414415,<CONV>
multimedia http,0.0171415060524456,<CONV>
mumps,0.0121190310831035,<CONV>
mundial,0.0056850550272079,<CONV>
municipal,0.0070824112564707,<CONV>
municipality,0.0063504607494463,<CONV>
mural,0.001204872291391,<CONV>
muscle,0.0106663237630079,<CONV>
museum,0.0061861740577569,<CONV>
music,0.0091230076007983,<CONV>
musk,0.0101005922694666,<CONV>
must,0.0016045015776975,<CONV>
mutation,0.0076845522229545,<CONV>
myopia,0.0008111723826407,<CONV>
naci,0.0009969286688708,<CONV>
nacional,0.0067403123374927,<CONV>
nadda,0.000946255740083,<CONV>
naloxone,0.0063520993981764,<CONV>
named,0.0102417215155695,<CONV>
narendra,0.0016671467113217,<CONV>
narendra modi,0.0081043587704431,<CONV>
narrative,0.0098171541657647,<CONV>
nasal,0.0064766153758711,<CONV>
nasdaq,0.0094517492217501,<CONV>
nation,0.0001459774473668,<CONV>
national,0.0001239888175058,<CONV>
national health,0.00886251477671,<CONV>
national institute,0.0099501664867881,<CONV>
nationally,0.0102075872514029,<CONV>
nationalpost,5.807161522679569e-05,<CONV>
nationals-print,0.0002540386696939,<CONV>
nationals-web,0.0243810292491554,<CONV>
native,0.0085974869182674,<CONV>
naturally,0.0116347062054516,<CONV>
nature,0.0100480218154571,<CONV>
nausea,0.0182220874036149,<CONV>
navigate,0.0077289530781247,<CONV>
navigating,0.0067507579049852,<CONV>
nbc,0.0100499377850022,<CONV>
ncds,0.0026180996770108,<CONV>
ncpdp,0.0001798017476534,<CONV>
nda,0.001979618005058,<CONV>
nearby,0.0139292346261072,<CONV>
nearly,0.0006088919014548,<CONV>
nebraska,0.0062834694071602,<CONV>
necessarily,0.0119677476084451,<CONV>
necessity,0.0119533189094321,<CONV>
needle,0.0086702253073571,<CONV>
negative,0.0097943995354853,<CONV>
negatively,0.0084512737623028,<CONV>
neglected,0.0073303527472889,<CONV>
negotiating,0.0057191785131114,<CONV>
negotiation,0.007104420287674,<CONV>
neighbor,0.0132806105067211,<CONV>
neighborhood,0.0105825438512521,<CONV>
neighboring,0.017284775491843,<CONV>
neither,0.1431808830340925,<CONV>
neonatal,0.0045716795918095,<CONV>
nepal,0.0032946772654774,<CONV>
nerve,0.007453176141967,<CONV>
nervous,0.0112327347156979,<CONV>
net,0.0061138556814691,<CONV>
netherlands,0.0074183193353632,<CONV>
neurological,0.010014640495461,<CONV>
nevada,0.0060715752720124,<CONV>
new,2.104675136577082e-05,<CONV>
new case,0.0126907454540145,<CONV>
new delhi,0.0046348465814492,<CONV>
new jersey,0.0109464086779896,<CONV>
new mexico,0.014332803309321,<CONV>
new report,0.0111799522231955,<CONV>
new study,0.0170336655973771,<CONV>
new york,0.0171917680232067,<CONV>
newborn,0.0048406316574527,<CONV>
newly,0.0092807541177037,<CONV>
news,0.0005983604706628,<CONV>
news content,0.0077516403814856,<CONV>
news provided,0.0069729032713045,<CONV>
news release,0.015337370911314,<CONV>
newsletter,0.0093493878010531,<CONV>
newspaper,0.0091494042337313,<CONV>
newsroom,0.0135386622295072,<CONV>
newswire today,0.0153590433169255,<CONV>
newswireeditor,7.960783258933635e-05,<CONV>
next,0.0001757137851721,<CONV>
next generation,0.0093499976687426,<CONV>
next year,0.0116479956199675,<CONV>
nfl,0.0045829687768495,<CONV>
ngo,0.0046325767299666,<CONV>
nhanes,0.0046596575922132,<CONV>
nhi,0.0013650730901631,<CONV>
nice,0.0129421570459201,<CONV>
nigeria,0.0042869729066153,<CONV>
nile,0.0050835367982267,<CONV>
nile virus,0.0050754663324909,<CONV>
nine,0.0123699626022403,<CONV>
nmac,0.0002120295921019,<CONV>
nobody,0.0181205333778994,<CONV>
noise,0.0082439345464082,<CONV>
nominated,0.0129913233892001,<CONV>
nomination,0.0077903489935484,<CONV>
nominee,0.0087805801501494,<CONV>
non,0.0005829926968931,<CONV>
non communicable,0.0047516525570045,<CONV>
non profit,0.0101891208727069,<CONV>
noncommunicable,0.0025738865870721,<CONV>
none,0.0214054640653581,<CONV>
noon,0.010213613446268,<CONV>
nordic,0.0038270798471731,<CONV>
norm,0.0094422205423338,<CONV>
normal,0.0126058340186201,<CONV>
normally,0.0168254120413715,<CONV>
norovirus,0.0038699651447678,<CONV>
north america,0.0055384124814097,<CONV>
north carolina,0.0091144905015142,<CONV>
northeast,0.0111499620867252,<CONV>
northern,0.0104089374670701,<CONV>
northwest,0.0104279815753818,<CONV>
nose,0.015995626061177,<CONV>
notable,0.009453003373466,<CONV>
notably,0.0094554163000341,<CONV>
nothing,0.0709145600457561,<CONV>
notice,0.0100420722382497,<CONV>
notification,0.0089296111241837,<CONV>
noting,0.0139331307994502,<CONV>
nous,0.0033806983541304,<CONV>
nov,0.0078611584100276,<CONV>
nova,0.0040028673222435,<CONV>
novartis,0.0027532554654088,<CONV>
novel,0.0086722078121561,<CONV>
nsf,0.0010555270203609,<CONV>
nuclear,0.0078036707377651,<CONV>
nucleic,0.0025898228452498,<CONV>
number,3.4703491714651814e-05,<CONV>
numerous,0.0123640640574571,<CONV>
nut,0.0076560581945199,<CONV>
nutrient,0.0050379292969781,<CONV>
nutritional,0.005879868860219,<CONV>
nutritious,0.0065625021411336,<CONV>
nuzyra,0.0006614243964197,<CONV>
nwi.com,0.00028854958036,<CONV>
nyse,0.0071126982805727,<CONV>
obese,0.0075781395156407,<CONV>
objective,0.0075954406618206,<CONV>
obligation,0.0118320767815173,<CONV>
observation,0.0091361000069499,<CONV>
observational,0.007780504306496,<CONV>
observe,0.005874784484813,<CONV>
obstacle,0.0079937050648588,<CONV>
obtain,0.0117302931660937,<CONV>
obtained,0.0091691786301677,<CONV>
obviously,0.0135435614062666,<CONV>
occasion,0.004455307069289,<CONV>
occupational,0.0080650266114699,<CONV>
occur,0.0139321796176376,<CONV>
occurred,0.0141601816774393,<CONV>
occurrence,0.0117531844775552,<CONV>
occurring,0.0126403232843761,<CONV>
occurs,0.0139475916119949,<CONV>
ocean,0.0091649568833811,<CONV>
oct,0.0087645935848879,<CONV>
odds,0.0983124052008132,<CONV>
offer,0.0007693111880263,<CONV>
offered,0.0108405577149797,<CONV>
office,0.000216290348537,<CONV>
official,1.844538051573838e-05,<CONV>
official said,0.0182285618305136,<CONV>
official say,0.0197860298746134,<CONV>
officially,0.012231114383242,<CONV>
ohio,0.0143345081649379,<CONV>
oil,0.0074777262665977,<CONV>
okay,0.0153022510999304,<CONV>
oklahoma,0.0103613528515607,<CONV>
old,0.0010454893991172,<CONV>
older adult,0.0082247553294094,<CONV>
omega,0.0037327528975806,<CONV>
oms,0.002286335286538,<CONV>
oncology,0.0058296772956908,<CONV>
one,1.282964420232189e-06,<CONV>
one health,0.0054018285198442,<CONV>
one thing,0.012207735571916,<CONV>
one year,0.0123567572043543,<CONV>
onset,0.010216618466838,<CONV>
ont,0.0033020997574422,<CONV>
ontario,0.009557692882272,<CONV>
onto,0.0148180433065431,<CONV>
opened,0.0095967453519877,<CONV>
opening,0.0096520459615255,<CONV>
operate,0.0108216402532466,<CONV>
operated,0.00930275676854,<CONV>
operates,0.0084875944674796,<CONV>
operating,0.008551862555289,<CONV>
operational,0.0073279646040159,<CONV>
operator,0.0076426361027313,<CONV>
opinion,0.0101276113717407,<CONV>
opioids,0.010919476318486,<CONV>
opoint,0.4131468693332658,<CONV>
opponent,0.0088159723569076,<CONV>
opposed,0.0143097931276093,<CONV>
opposition,0.0159818922565326,<CONV>
optimal,0.0071930391080671,<CONV>
optimization,0.0039445603994621,<CONV>
optimize,0.007830433533191,<CONV>
optimizing,0.0064203826261148,<CONV>
oral health,0.0032448332608652,<CONV>
orange,0.0078093287502937,<CONV>
order,0.0026063138445632,<CONV>
ordered,0.0137794571999543,<CONV>
oregon,0.0084550452988641,<CONV>
org,0.0032895161952216,<CONV>
organ,0.0116598525230537,<CONV>
organic,0.0074963738114205,<CONV>
organisation,0.0071054156894117,<CONV>
organised,0.0022351585774302,<CONV>
organization,0.0002416698492011,<CONV>
organizational,0.0050349234340666,<CONV>
organized,0.0094533594143343,<CONV>
oriented,0.0066982772131738,<CONV>
origin,0.0097717731422639,<CONV>
original content,0.012606439974241,<CONV>
originally,0.0135112340800898,<CONV>
originally published,0.0128793860845477,<CONV>
orlando,0.0043295011727386,<CONV>
orleans,0.0049243255908554,<CONV>
ost,0.0003562435503997,<CONV>
osteoporosis,0.0024675429842989,<CONV>
other-lexis,0.0005448847727717,<CONV>
other-print,0.0012664841809258,<CONV>
other-wires,1.765352680573284e-05,<CONV>
otherwise,0.0135958226288164,<CONV>
otros,0.0167514993423853,<CONV>
ottawa,0.0041922198414127,<CONV>
outdoor,0.0061208400178092,<CONV>
outdoors,0.0121831527326818,<CONV>
outlet,0.011766194891156,<CONV>
outline,0.0075932243446539,<CONV>
outlined,0.0083809820683021,<CONV>
outlook,0.0064947275447935,<CONV>
outpatient,0.0062953898199105,<CONV>
outreach,0.0074498194976707,<CONV>
outstanding,0.0059482152224376,<CONV>
overall health,0.0088277456862534,<CONV>
overcome,0.0108894953111625,<CONV>
overdose,0.006786262054594,<CONV>
overdoses,0.0180981297360879,<CONV>
overlooked,0.0085297390539885,<CONV>
overnight,0.0172136213853091,<CONV>
oversees,0.011953630040146,<CONV>
oversight,0.0136832016030114,<CONV>
overview,0.007837683965913,<CONV>
overweight,0.006061618168581,<CONV>
overwhelming,0.013256812867704,<CONV>
owned,0.0124477423295366,<CONV>
owned-media,0.0209334194503918,<CONV>
owner,0.0113281241251115,<CONV>
ownership,0.0082554051063409,<CONV>
oxford,0.0066331052647826,<CONV>
oxygen,0.0107749946775622,<CONV>
pace,0.0102545614016288,<CONV>
pack,0.0090277743231946,<CONV>
package,0.0078348308163011,<CONV>
packaging,0.0108006130840704,<CONV>
