value,kind,dimension,credit,credit_share,rating,rating_pct,color,marker,node_size
KUTV,item,genre,0.000796661461599,0.0002094280558942,4,0.3312098220263072,#9467bd,o,80.0
KUTV 2News,item,publication_name,0.0003317249336922,0.0003317249336922,5,0.0001409386914999,#8c564b,o,80.0
KUTV 2News,item,publisher_name,0.0003327198043255,0.0003327198043255,5,0.0001758319079566,#e377c2,o,80.0
KUTV-SLC (CBS),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
KUTV-SLC (CBS),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
KUVN,item,genre,4.039832593261128e-05,1.061999766433406e-05,1,0.3369755734434295,#9467bd,o,80.0
KUVS,item,genre,8.54462420982749e-05,2.2462289477626053e-05,1,0.7234239049410891,#9467bd,o,80.0
KVAL,item,genre,0.0010867644942251,0.0002856909568382,5,3.1545972312504745e-05,#9467bd,o,80.0
KVAL,item,publication_name,0.0001622369655488,0.0001622369655488,4,0.2039642828085503,#8c564b,o,80.0
KVAL,item,publisher_name,0.0001608751060743,0.0001608751060743,4,0.2042762409642703,#e377c2,o,80.0
KVAL (CBS),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
KVAL (CBS),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
KVCT,item,genre,0.0001514992810719,3.982645255687516e-05,2,0.108061369490175,#9467bd,o,80.0
KVCW,item,genre,0.0002624492934683,6.89932273007765e-05,2,0.4802052925833557,#9467bd,o,80.0
KVDA,item,genre,0.0001274292675895,3.34988763253834e-05,2,0.0273267300542229,#9467bd,o,80.0
KVEA,item,genre,3.851591907999552e-05,1.0125146555616012e-05,1,0.3208271464059187,#9467bd,o,80.0
KVEO,item,genre,0.0015318215378908,0.0004026884970856,5,0.000481142221673,#9467bd,o,80.0
KVEO (NBC),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
KVEO (NBC),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
KVEODT2,item,genre,0.0005684958464443,0.0001494473947136,3,0.5989566642366498,#9467bd,o,80.0
KVER,item,genre,6.69043449591511e-05,1.758795620356187e-05,1,0.5643602717673689,#9467bd,o,80.0
KVHP,item,genre,0.0001941167645087,5.10298270559505e-05,2,0.2510071622484152,#9467bd,o,80.0
KVHPDT2,item,genre,0.000425070417426,0.0001117434135209,3,0.0298728842213808,#9467bd,o,80.0
KVIA,item,genre,0.0009611148301723,0.0002526599064677,4,0.7610923888465284,#9467bd,o,80.0
KVIA (ABC),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
KVIA (ABC),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
KVII,item,genre,0.0017331365671818,0.0004556106192654,5,0.0006845104941166,#9467bd,o,80.0
KVII (ABC),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
KVII (ABC),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
KVIQ,item,genre,0.0010484778464581,0.000275626081612,4,0.989460089744918,#9467bd,o,80.0
KVIQ (CBS),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
KVIQ (CBS),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
KVLY,item,genre,0.0007048557950761,0.0001852939874263,4,0.091228993929656,#9467bd,o,80.0
KVLY (NBC),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
KVLY (NBC),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
KVNF Public Radio,item,publication_name,7.049976909598573e-05,7.049976909598575e-05,3,0.4398870689759655,#8c564b,o,80.0
KVNF Public Radio,item,publisher_name,7.056055659233651e-05,7.056055659233666e-05,3,0.4406658972784525,#e377c2,o,80.0
KVOA,item,genre,0.0005898589472088,0.0001550633719846,3,0.6837212294822989,#9467bd,o,80.0
KVOA (NBC),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
KVOA (NBC),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
KVRR,item,genre,0.0005727796851687,0.0001505735393297,3,0.615954090362216,#9467bd,o,80.0
KVRR (FOX),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
KVRR (FOX),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
KVUE,item,genre,0.000692880440578,0.0001821458808188,4,0.0599253108557962,#9467bd,o,80.0
KVUE,item,publication_name,5.875942291921018e-05,5.875942291921021e-05,3,0.3192732319327463,#8c564b,o,80.0
KVUE,item,publisher_name,5.976681821609738e-05,5.9766818216097506e-05,3,0.3284502207119246,#e377c2,o,80.0
KVUE-AUS (ABC),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
KVUE-AUS (ABC),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
KVVU,item,genre,0.0004147942662771,0.0001090419970963,2,0.9911944724858922,#9467bd,o,80.0
KVVU-LV (FOX),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
KVVU-LV (FOX),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
KVYE,item,genre,8.127415007674887e-05,2.1365521071977192e-05,1,0.6876331705895998,#9467bd,o,80.0
KWBQ,item,genre,0.0001138985927984,2.9941903818191157e-05,1,0.967505416166224,#9467bd,o,80.0
KWBU,item,publication_name,7.926225538178809e-05,7.926225538178813e-05,3,0.5299080170004709,#8c564b,o,80.0
KWBU,item,publisher_name,7.891463346378526e-05,7.891463346378542e-05,3,0.5275179549753561,#e377c2,o,80.0
KWCH,item,genre,0.0008981285207624,0.0002361019317651,4,0.5964456163384555,#9467bd,o,80.0
KWCH (CBS),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
KWCH (CBS),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
KWES,item,genre,0.0006468700874597,0.0001700505815367,3,0.9099301759643182,#9467bd,o,80.0
KWES (NBC),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
KWES (NBC),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
KWEX,item,genre,0.0001737137533603,4.5666240181028176e-05,2,0.1825722297263663,#9467bd,o,80.0
KWGN,item,genre,0.0005103411006492,0.0001341595517088,3,0.3682101167841014,#9467bd,o,80.0
KWIT,item,publication_name,7.744668829109217e-05,7.744668829109222e-05,3,0.5112558827344972,#8c564b,o,80.0
KWIT,item,publisher_name,7.80590963357304e-05,7.805909633573056e-05,3,0.5186234761297506,#e377c2,o,80.0
KWKT,item,genre,0.0004643448622292,0.0001220679629286,3,0.1857061256458302,#9467bd,o,80.0
KWKT-WAC (FOX),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
KWKT-WAC (FOX),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
KWQC,item,genre,0.0009769401285351,0.0002568200944896,4,0.8024598593939141,#9467bd,o,80.0
KWQC-DAV (NBC),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
KWQC-DAV (NBC),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
KWSN,item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
KWSN,item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
KWTV,item,genre,0.0005004471251286,0.0001315586024246,3,0.3289527756891127,#9467bd,o,80.0
KWTV-OKC (CBS),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
KWTV-OKC (CBS),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
KWTX,item,genre,0.0008576717364112,0.0002254665664277,4,0.4906912225364302,#9467bd,o,80.0
KWTX,item,publication_name,0.0002535955416896,0.0002535955416896,4,0.7055488518835599,#8c564b,o,80.0
KWTX,item,publisher_name,0.0002550896841139,0.0002550896841139,4,0.73319670614909,#e377c2,o,80.0
KWTX-WAC (CBS),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
KWTX-WAC (CBS),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
KWWL,item,genre,0.0006937833240767,0.0001823832327492,4,0.0622854563447375,#9467bd,o,80.0
KWWL-IOW (NBC),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
KWWL-IOW (NBC),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
KWYB,item,genre,0.0007567078144659,0.0001989249563364,4,0.2267706333831239,#9467bd,o,80.0
KWYB (ABC),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
KWYB (ABC),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
KWYBDT2,item,genre,0.0003340094975683,8.780512563709397e-05,2,0.7202295568078767,#9467bd,o,80.0
KX96 (CJKX),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
KX96 (CJKX),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
KXAN,item,genre,0.0012507161570056,0.0003287909179281,5,0.0001971698034857,#9467bd,o,80.0
KXAN-AUS (NBC),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
KXAN-AUS (NBC),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
KXAS,item,genre,0.0006167849163524,0.0001621417279019,3,0.7905581579521291,#9467bd,o,80.0
KXAS-DAL (NBC),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
KXAS-DAL (NBC),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
KXGN,item,genre,0.0005726353244337,0.0001505355894733,3,0.6153812954726315,#9467bd,o,80.0
KXGN (CBS),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
KXGN (CBS),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
KXGNDT2,item,genre,0.0001339867624322,3.522272448754153e-05,2,0.0493216068794926,#9467bd,o,80.0
KXII,item,genre,0.0010123965997299,0.0002661409668917,4,0.8951433901714333,#9467bd,o,80.0
KXII (CBS),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
KXII (CBS),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
KXIIDT3,item,genre,0.0001168643041931,3.072153632418166e-05,1,0.9929470862307294,#9467bd,o,80.0
KXJB,item,genre,0.0007564933926851,0.0001988685886836,4,0.226210132942777,#9467bd,o,80.0
KXJB (CBS),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
KXJB (CBS),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
KXLH,item,genre,0.0007184882296485,0.0001888777107607,4,0.1268642990428409,#9467bd,o,80.0
KXLH (CBS),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
KXLH (CBS),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
KXLN,item,genre,4.2217255778465024e-05,1.1098161802788142e-05,1,0.3525794562391726,#9467bd,o,80.0
KXLT,item,genre,8.812469786301236e-05,2.3166407613931592e-05,1,0.7464013220865695,#9467bd,o,80.0
KXLY,item,genre,0.0007097769628204,0.0001865876744478,4,0.104092970143885,#9467bd,o,80.0
KXLY (ABC),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
KXLY (ABC),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
KXMC,item,genre,0.0010114365222596,0.0002658885796886,4,0.8926337391325988,#9467bd,o,80.0
KXMC (CBS),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
KXMC (CBS),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
KXMD,item,genre,0.0003678729770767,9.670722900358832e-05,2,0.8338130332010261,#9467bd,o,80.0
KXND,item,genre,7.009628479226482e-05,1.8427060121603142e-05,1,0.5917426665092577,#9467bd,o,80.0
KXNT NewsRadio 840,item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
KXNT NewsRadio 840,item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
KXNV,item,genre,5.2000929472661994e-05,1.3670114708814472e-05,1,0.4365097397429814,#9467bd,o,80.0
KXOF,item,genre,0.0002010999353108,5.2865577817781086e-05,2,0.2744298236954706,#9467bd,o,80.0
KXRM,item,genre,0.0006138020128146,0.0001613575758888,3,0.7787225857506702,#9467bd,o,80.0
KXRM (FOX),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
KXRM (FOX),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
KXTS,item,genre,0.0006415407815911,0.0001686496022988,3,0.8887845426598076,#9467bd,o,80.0
KXTV,item,genre,0.0006540016056989,0.0001719253301876,3,0.9382266320709544,#9467bd,o,80.0
KXTV-SAC (ABC),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
KXTV-SAC (ABC),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
KXTX,item,genre,9.726211301952505e-05,2.556847070392416e-05,1,0.8247876081125421,#9467bd,o,80.0
KXVA,item,genre,0.0001462977952287,3.845907491856646e-05,2,0.0906147617271247,#9467bd,o,80.0
KXXV,item,genre,0.0008334262462942,0.000219092860526,4,0.4273132959196167,#9467bd,o,80.0
KY3,item,publication_name,0.0001441968223887,0.0001441968223887,4,0.1049187655153953,#8c564b,o,80.0
KY3,item,publisher_name,0.000145320730585,0.000145320730585,4,0.1169540060125771,#e377c2,o,80.0
KYAZ,item,genre,9.281271485672704e-05,2.4398803471291076e-05,1,0.7866179735869692,#9467bd,o,80.0
KYLX,item,genre,0.0005548490768703,0.0001458599029635,3,0.5448089774048837,#9467bd,o,80.0
KYMA,item,genre,0.0006430355003542,0.0001690425371397,3,0.8947152915485088,#9467bd,o,80.0
KYMA (NBC),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
KYMA (NBC),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
KYOU,item,genre,0.0002439120201765,6.412010955353491e-05,2,0.4180283404836832,#9467bd,o,80.0
KYTV,item,genre,0.0009296580722849,0.0002443904871891,4,0.6788641441970239,#9467bd,o,80.0
KYTV (NBC),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
KYTV (NBC),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
KYTX,item,genre,0.0005408022726778,0.0001421672492638,3,0.4890740322023273,#9467bd,o,80.0
KYTX (CBS),item,publication_name,1.869827087217053e-05,1.8698270872170535e-05,2,0.6655650994029281,#8c564b,o,80.0
KYTX (CBS),item,publisher_name,1.8619281680817664e-05,1.8619281680817705e-05,2,0.6560069589478694,#e377c2,o,80.0
KYUK,item,publication_name,0.0001745714813432,0.0001745714813432,4,0.2716842829529683,#8c564b,o,80.0
KYUK,item,publisher_name,0.0001749380892662,0.0001749380892662,4,0.2832258023430939,#e377c2,o,80.0
KYUR,item,genre,0.0002437856436903,6.408688743459576e-05,2,0.417604453722667,#9467bd,o,80.0
KYURDT2,item,genre,3.458731870042975e-05,9.092387749602944e-06,1,0.2871252309561322,#9467bd,o,80.0
KYW,item,genre,0.0010044188768423,0.0002640437661667,4,0.8742895516513255,#9467bd,o,80.0
KYW-AM (Radio),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
KYW-AM (Radio),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
KYW-PHI (CBS),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
KYW-PHI (CBS),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
KZJL,item,genre,0.0001155822330732,3.038450274707877e-05,1,0.9819487030137316,#9467bd,o,80.0
KZJLCOM,item,genre,1.1174023392124257e-06,2.937450985556303e-07,1,0.0,#9467bd,o,80.0
KZTV,item,genre,0.00069300123328,0.0001821776350607,4,0.0602410640523799,#9467bd,o,80.0
KZTV (CBS),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
KZTV (CBS),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
KZTV Action 10 News,item,publication_name,7.236728297463e-05,7.236728297463002e-05,3,0.4590728758715348,#8c564b,o,80.0
KZTV Action 10 News,item,publisher_name,7.25588026786498e-05,7.255880267864995e-05,3,0.4614403990039791,#e377c2,o,80.0
Kabs Kanu,item,author_name,0.0002363175234221,0.0002363175234221,5,0.0002405012722712,#1f77b4,o,80.0
Kade Heather,item,author_name,7.131613403586847e-06,7.131613403586847e-06,2,0.5990089971850056,#1f77b4,o,80.0
Kadia Tubman,item,author_name,0.0001908873461023,0.0001908873461023,5,0.0001704598058531,#1f77b4,o,80.0
Kaieteur Newsonline,item,publication_name,9.71170597687306e-05,9.711705976873064e-05,3,0.7133384230838375,#8c564b,o,80.0
Kaieteur Newsonline,item,publisher_name,9.631336821742992e-05,9.631336821743012e-05,3,0.7084016047106277,#e377c2,o,80.0
Kaiser Health News,item,author_name,1.910765633995704e-05,1.910765633995704e-05,3,0.3479491711396119,#1f77b4,o,80.0
Kait 8,item,publication_name,0.0001076141478012,0.0001076141478012,3,0.8211797121153682,#8c564b,o,80.0
Kait 8,item,publisher_name,0.000109542419737,0.000109542419737,3,0.8459356929810955,#e377c2,o,80.0
Kaitlin Flanigan,item,author_name,0.0001138033929377,0.0001138033929377,5,5.161648549890769e-05,#1f77b4,o,80.0
Kaitlin Reilly,item,author_name,5.4017821540856e-05,5.4017821540856e-05,4,0.4463287587931045,#1f77b4,o,80.0
Kaitlin Simpson,item,author_name,8.964578919590902e-05,8.964578919590902e-05,5,1.4371770838993766e-05,#1f77b4,o,80.0
Kaitlin Sullivan,item,author_name,0.0001047267187771,0.0001047267187771,5,3.7622624899876955e-05,#1f77b4,o,80.0
Kaitlin Washburn,item,author_name,2.866639722727391e-05,2.866639722727391e-05,3,0.8029475839915529,#1f77b4,o,80.0
Kaley,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Kamal Jenkins,item,author_name,7.292369478815114e-05,7.292369478815114e-05,4,0.8445413904638593,#1f77b4,o,80.0
Kamala Thiagarajan,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Kameron Duncan,item,author_name,8.543163855555503e-05,8.543163855555503e-05,5,7.87465134769697e-06,#1f77b4,o,80.0
Kamu3,item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
Kamu3,item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
Kansas,item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
Kansas,item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
Kansas City PBS (KCPT),item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
Kansas City PBS (KCPT),item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
Kansas City Post,item,publication_name,9.566468946309726e-05,9.56646894630973e-05,3,0.6984175721368188,#8c564b,o,80.0
Kansas City Post,item,publisher_name,9.558147303171958e-05,9.558147303171978e-05,3,0.700792553001438,#e377c2,o,80.0
Kansas Public Radio,item,publication_name,0.0001549682379221,0.0001549682379221,4,0.1640569006187481,#8c564b,o,80.0
Kansas Public Radio,item,publisher_name,0.0001547870192972,0.0001547870192972,4,0.17009773316618,#e377c2,o,80.0
Kara Wahlgren,item,author_name,1.948371426598064e-05,1.948371426598064e-05,3,0.3658496207383832,#1f77b4,o,80.0
Kare,item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
Kare,item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
Kareem Chehayeb,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Kareem Hana,item,author_name,2.52826347410526e-05,2.52826347410526e-05,3,0.6418796589532791,#1f77b4,o,80.0
Karen Garcia,item,author_name,0.0001392825548762,0.0001392825548762,5,9.089869768845492e-05,#1f77b4,o,80.0
Karen Gilchrist,item,author_name,0.0002843562613913,0.0002843562613913,5,0.0003145644578176,#1f77b4,o,80.0
Karen Kaplan,item,author_name,0.0002545141632447,0.0002545141632447,5,0.0002685557376564,#1f77b4,o,80.0
Karen McClorey,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Karen Weintraub,item,author_name,5.917577081996042e-05,5.917577081996042e-05,4,0.5549701597794517,#1f77b4,o,80.0
Karl Rasmussen,item,author_name,6.257082748049456e-05,6.257082748049456e-05,4,0.6264799191954071,#1f77b4,o,80.0
"Karolina Grabowska, Jim Leffman",item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Karoline Kan,item,author_name,7.082805841798825e-05,7.082805841798825e-05,4,0.8004011985207602,#1f77b4,o,80.0
Karrington Anderson,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Karris Harmon,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Kashmirmediawatch,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Kasturi Pananjady,item,author_name,0.000598306553207,0.000598306553207,5,0.0007985937995126,#1f77b4,o,80.0
"Kasturi Pananjady, Mike Stobbe",item,author_name,3.039520994795662e-05,3.039520994795662e-05,3,0.8852394939095836,#1f77b4,o,80.0
Kat Country 98.9,item,publication_name,0.0,0.0,1,0.0,#8c564b,o,80.0
Kat Country 98.9,item,publisher_name,0.0,0.0,1,0.0,#e377c2,o,80.0
Kat Lay,item,author_name,6.477213507030738e-05,6.477213507030738e-05,4,0.672845854108336,#1f77b4,o,80.0
Kat Long,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Katc,item,publication_name,6.369226652545744e-05,6.369226652545747e-05,3,0.3699505446733659,#8c564b,o,80.0
Katc,item,publisher_name,6.314156105393828e-05,6.314156105393841e-05,3,0.3635352892568518,#e377c2,o,80.0
Kate Armanini,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Kate Bartlett,item,author_name,1.455951491554672e-05,1.455951491554672e-05,3,0.1314565227952397,#1f77b4,o,80.0
Kate Kealey,item,author_name,2.9232492103214695e-05,2.9232492103214695e-05,3,0.8298938390593554,#1f77b4,o,80.0
Kate Linderman,item,author_name,0.0001162966597826,0.0001162966597826,5,5.546045169706835e-05,#1f77b4,o,80.0
Kate Payne,item,author_name,0.0003197409733678,0.0003197409733678,5,0.0003691184406949,#1f77b4,o,80.0
Kate Rix,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Katecey Harrell,item,author_name,2.7875283386995937e-05,2.7875283386995937e-05,3,0.7652903709804444,#1f77b4,o,80.0
Katharina Buczek,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Katherine A. Foss,item,author_name,2.9927824205348333e-05,2.9927824205348333e-05,3,0.8629918178209299,#1f77b4,o,80.0
Katherine Dillinger,item,author_name,0.0003033973400489,0.0003033973400489,5,0.0003439208273068,#1f77b4,o,80.0
"Katherine Dillinger, Sanjay Gupta",item,author_name,1.5776719844365576e-05,1.5776719844365576e-05,3,0.1893957762237944,#1f77b4,o,80.0
Katherine Hignett,item,author_name,6.41132667346881e-05,6.41132667346881e-05,4,0.6589681722673758,#1f77b4,o,80.0
Katherine Kahn,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Katherine Nowicki,item,author_name,3.7865018593281744e-05,3.7865018593281744e-05,4,0.106103788146328,#1f77b4,o,80.0
Katherine Rodriguez,item,author_name,5.14749672559551e-05,5.14749672559551e-05,4,0.3927688579358134,#1f77b4,o,80.0
Katherine Shaver,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Katheryn Houghton,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Kathleen Foody,item,author_name,0.0004700552131276,0.0004700552131276,5,0.0006008637341856,#1f77b4,o,80.0
Kathleen O Brien,item,author_name,8.247075292284403e-05,8.247075292284403e-05,5,3.309739127527402e-06,#1f77b4,o,80.0
"Kathryn Fink, Ashley Brown",item,author_name,3.260382278021609e-05,3.260382278021609e-05,3,0.9903700069268236,#1f77b4,o,80.0
Katia Hetter,item,author_name,0.0001237230628397,0.0001237230628397,5,6.69100253289358e-05,#1f77b4,o,80.0
Katia Riddle,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Katie Bourque,item,author_name,6.344591075684279e-05,6.344591075684279e-05,4,0.6449117160157708,#1f77b4,o,80.0
"Katie Castellano, Emily Van",item,author_name,4.332299470762159e-05,4.332299470762159e-05,4,0.2210646261704771,#1f77b4,o,80.0
Katie Kindelan,item,author_name,3.833142867847649e-05,3.833142867847649e-05,4,0.1159277399434106,#1f77b4,o,80.0
Katie Langford,item,author_name,3.7796322433196416e-05,3.7796322433196416e-05,4,0.1046568473816549,#1f77b4,o,80.0
Katie McKellar,item,author_name,1.6926259120053953e-05,1.6926259120053953e-05,3,0.2441141279518113,#1f77b4,o,80.0
"Katie Rosendale, Jeremy Tanner",item,author_name,2.4887044920984505e-05,2.4887044920984505e-05,3,0.6230494864030228,#1f77b4,o,80.0
Katrina Morgan,item,author_name,0.0003311116046688,0.0003311116046688,5,0.0003866489839904,#1f77b4,o,80.0
Katu,item,publication_name,0.0004335279699274,0.0004335279699274,5,0.0007517501766349,#8c564b,o,80.0
Katu,item,publisher_name,0.0004401388195761,0.0004401388195761,5,0.0008093851428583,#e377c2,o,80.0
Katv,item,publication_name,0.0002462869351683,0.0002462869351683,4,0.6654225232189918,#8c564b,o,80.0
Katv,item,publisher_name,0.000247992661637,0.000247992661637,4,0.6933540352164721,#e377c2,o,80.0
"Katy Daigle, Bill Berkrot",item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Kaxe,item,publication_name,7.66498742626931e-05,7.664987426269314e-05,3,0.5030698551738113,#8c564b,o,80.0
Kaxe,item,publisher_name,7.65707227753912e-05,7.657072277539136e-05,3,0.5031497968320511,#e377c2,o,80.0
Kay Smythe,item,author_name,0.0,0.0,1,0.0,#1f77b4,o,80.0
Kayak Away,item,publication_name,2.535323464621466e-05,2.535323464621467e-05,2,0.9145270047163652,#8c564b,o,80.0
Kayak Away,item,publisher_name,2.5695650216343333e-05,2.5695650216343387e-05,2,0.9177688502778596,#e377c2,o,80.0
Kaycee Sloan,item,author_name,0.0001732800715873,0.0001732800715873,5,0.0001433139878216,#1f77b4,o,80.0
Kayla Levy,item,author_name,1.2892194245621244e-05,1.2892194245621244e-05,3,0.0520916495891963,#1f77b4,o,80.0
