kind,dimension,value,credit,credit_share,rating,rating_pct
item,author_name,Deng Machol,0.00016054284736788236,0.00016054284736788236,5,0.00012367651521947426
item,author_name,Richard M. Sullivan,0.0001604611924089254,0.0001604611924089254,5,0.00012355062460220012
item,author_name,"Stephen Groves, Amanda Seitz",0.00016028369701416052,0.00016028369701416052,5,0.00012327697306779617
item,author_name,Jennifer Rigby,0.00016013182753912982,0.00016013182753912982,5,0.00012304283000776731
item,author_name,Annika Kim,0.00015971862659953394,0.00015971862659953394,5,0.00012240578209287716
item,author_name,Chris Williams,0.00015856227544928947,0.00015856227544928947,5,0.00012062299067457946
item,author_name,Ashleigh Furlong,0.00015751381932637418,0.00015751381932637418,5,0.00011900654520470653
item,author_name,Bill Galluccio,0.00015721726064521905,0.00015721726064521905,5,0.00011854932918371388
item,author_name,Gwen Dilworth,0.00015647511279906436,0.00015647511279906436,5,0.00011740513106452405
item,author_name,Jeremy Tanner,0.00015561389433124418,0.00015561389433124418,5,0.00011607735714966723
item,author_name,Lauren Penington,0.0001554771040131238,0.0001554771040131238,5,0.00011586646221070369
item,author_name,Jessie Hellmann,0.00015518092744135198,0.00015518092744135198,5,0.00011540983530256768
item,author_name,Janae Bowens,0.00015419559382404623,0.00015419559382404623,5,0.00011389070824784775
item,author_name,Gabrielle M. Etzel,0.00015401839098137227,0.00015401839098137227,5,0.00011361750775234919
item,author_name,Sarah Tate,0.0001538341296267409,0.0001538341296267409,5,0.00011333342487519611
item,author_name,Shaun Tandon,0.0001528900438058697,0.0001528900438058697,5,0.00011187789114806672
item,author_name,Emily Brindley,0.0001526397116265144,0.0001526397116265144,5,0.00011149194431782918
item,author_name,BusinessMirror,0.0001519308105376579,0.0001519308105376579,5,0.00011039900401386695
item,author_name,Casey Decker,0.0001512956486269222,0.0001512956486269222,5,0.00010941975026084414
item,author_name,Brendan Rascius,0.0001505366362228587,0.0001505366362228587,5,0.0001082495513986215
item,author_name,Natalie Venegas Newsweek,0.0001504141128605645,0.0001504141128605645,5,0.00010806065237881001
item,author_name,Jamie Gumbrecht,0.0001485641891209438,0.0001485641891209438,5,0.00010520855319872641
item,author_name,"Amanda Seitz, Stephen Groves",0.00014831273688199862,0.00014831273688199862,5,0.00010482087952917677
item,author_name,Gabriela Aoun Angueira,0.00014822019861005526,0.00014822019861005526,5,0.00010467820968615389
item,author_name,Julia Daye,0.00014807052119500372,0.00014807052119500372,5,0.00010444744621001566
item,author_name,Angie Leventis Lourgos,0.00014755522792520787,0.00014755522792520787,5,0.00010365299858992691
item,author_name,Lena H. Sun,0.00014694802161821982,0.00014694802161821982,5,0.00010271684507548134
item,author_name,Daniel Miller,0.00014602269305970668,0.00014602269305970668,5,0.00010129023014724415
item,author_name,Antony Sguazzin,0.0001459861477347368,0.0001459861477347368,5,0.00010123388680229964
item,author_name,Mary Walrath-Holdridge,0.00014589293166907054,0.00014589293166907054,5,0.0001010901719784054
item,author_name,"Lindsey Whitehurst, Devna Bose",0.00014501669614995827,0.00014501669614995827,5,9.973924569312373e-05
item,author_name,Kristina Watrobski,0.00014481061933958774,0.00014481061933958774,5,9.942152908172842e-05
item,author_name,The Hill(thehill),0.00014467927454900833,0.00014467927454900833,5,9.921902972378374e-05
item,author_name,Ariel Smith,0.0001445821487657361,0.0001445821487657361,5,9.906928713661498e-05
item,author_name,Suzy Khimm,0.0001436099795021633,0.0001436099795021633,5,9.757045607663467e-05
item,author_name,Joshua P. Cohen,0.0001433536078518834,0.0001433536078518834,5,9.717519795982715e-05
item,author_name,"Nathan Ellgren, Calvin Woodward",0.00014298919904145841,0.00014298919904145841,5,9.661337476291991e-05
item,author_name,Matt Brown,0.00014267862899997594,0.00014267862899997594,5,9.613455688426925e-05
item,author_name,Betsy Klein,0.00014267664553422764,0.00014267664553422764,5,9.613149889819484e-05
item,author_name,Tanya Willmer,0.0001426479962681161,0.0001426479962681161,5,9.608732921344694e-05
item,author_name,Mario Tama,0.0001421320366842961,0.0001421320366842961,5,9.529185431118365e-05
item,author_name,"Stacy Wimmer, Tisha Powell",0.00014191720621364466,0.00014191720621364466,5,9.496064184221585e-05
item,author_name,Mark Price,0.00014136864772308017,0.00014136864772308017,5,9.411490794105101e-05
item,author_name,"Jamey Keaten, Maria Cheng",0.00014042687562801817,0.00014042687562801817,5,9.266294137474128e-05
item,author_name,Chris Benson Upi Topic,0.00014040610546550955,0.00014040610546550955,5,9.263091920961505e-05
item,author_name,Ryan Mancini,0.0001395366707173524,0.0001395366707173524,5,9.129047793668799e-05
item,author_name,Karen Garcia,0.00013928255487629683,0.00013928255487629683,5,9.089869768845492e-05
item,author_name,Whio Staff,0.0001392079438538438,0.0001392079438538438,5,9.078366698129337e-05
item,author_name,John Parkinson,0.00013913939437839375,0.00013913939437839375,5,9.067798159624809e-05
item,author_name,Harriet Blair Rowan,0.0001388823104635873,0.0001388823104635873,5,9.028162535359426e-05
item,author_name,Cory Franklin,0.00013863972289231656,0.00013863972289231656,5,8.990761868602126e-05
item,author_name,Juliette Kessler,0.0001383880349845107,0.0001383880349845107,5,8.951958167664853e-05
item,author_name,Laura Ungar,0.00013831850174704684,0.00013831850174704684,5,8.941237958755056e-05
item,author_name,Lily Dallow,0.00013829305744146334,0.00013829305744146334,5,8.93731511147556e-05
item,author_name,Stephanie Whiteside,0.00013754770986252446,0.00013754770986252446,5,8.82240198434283e-05
item,author_name,Tyria Goines,0.00013688803792003706,0.00013688803792003706,5,8.72069780238135e-05
item,author_name,"Calvin Woodward, Nathan Ellgren",0.00013666642019746135,0.00013666642019746135,5,8.686530138530528e-05
item,author_name,Ryan Ballogg,0.00013604331089332348,0.00013604331089332348,5,8.59046296033439e-05
item,author_name,Dasha Litvinova,0.00013603375201152827,0.00013603375201152827,5,8.588989230453167e-05
item,author_name,Omer Awan,0.00013590053228431515,0.00013590053228431515,5,8.568450228405795e-05
item,author_name,CNN,0.00013561406891019842,0.00013561406891019842,5,8.524285058948064e-05
item,author_name,David Stout,0.00013515769683969582,0.00013515769683969582,5,8.453924406764616e-05
item,author_name,Sage Scott,0.00013498086531922018,0.00013498086531922018,5,8.42666160539828e-05
item,author_name,"Geoff Mulvihill, Mike Stobbe",0.00013352504653626942,0.00013352504653626942,5,8.202212377126012e-05
item,author_name,Erin Prater,0.0001334822852823787,0.0001334822852823787,5,8.195619708760879e-05
item,author_name,Jamie Martin,0.00013338579871940395,0.00013338579871940395,5,8.180744001116532e-05
item,author_name,Robert Besser,0.00013329979649111324,0.00013329979649111324,5,8.167484704014717e-05
item,author_name,Geeta Pillai,0.0001332164870437959,0.0001332164870437959,5,8.154640563399727e-05
item,author_name,Jeffrey Collins,0.00013264041717452117,0.00013264041717452117,5,8.065825637322492e-05
item,author_name,Chris McCrory,0.00013124881347405273,0.00013124881347405273,5,7.851276697379643e-05
item,author_name,Hanna D. Paton,0.00013114998588937947,0.00013114998588937947,5,7.836040065340203e-05
item,author_name,CBS News,0.00013089475987085222,0.00013089475987085222,5,7.796690880150179e-05
item,author_name,Jalen Williams,0.00013083587674928793,0.00013083587674928793,5,7.787612640915913e-05
item,author_name,Lucy Notarantonio Newsweek,0.00013054001273939196,0.00013054001273939196,5,7.741998138979008e-05
item,author_name,Clara Harter,0.00013033548046491664,0.00013033548046491664,5,7.710464604929041e-05
item,author_name,Gillian McGovern,0.00013006732016022536,0.00013006732016022536,5,7.669121290674489e-05
item,author_name,Chase Hunter,0.00012945260238476445,0.00012945260238476445,5,7.574347867001665e-05
item,author_name,Fernie Ortiz,0.00012907661922225878,0.00012907661922225878,5,7.516381084558649e-05
item,author_name,Kelly Jones,0.0001288619887976556,0.0001288619887976556,5,7.483290679537022e-05
item,author_name,Rizwan Shah,0.00012881254127546993,0.00012881254127546993,5,7.475667163255652e-05
item,author_name,Alexandra Gerlach,0.0001287887306056485,0.0001287887306056485,5,7.471996179937774e-05
item,author_name,Carlos Nogueras Ramos,0.00012842958852456423,0.00012842958852456423,5,7.41662585233692e-05
item,author_name,Sana Aljobory,0.00012829799881644541,0.00012829799881644541,5,7.396338156655472e-05
item,author_name,Hugh Taylor,0.00012829422391062267,0.00012829422391062267,5,7.395756164783517e-05
item,author_name,Gabriela Martinez,0.00012797583188405018,0.00012797583188405018,5,7.346668431138954e-05
item,author_name,Samantha Wildow,0.0001275584470037831,0.0001275584470037831,5,7.282318585288926e-05
item,author_name,Nyu Langone,0.00012730153735721257,0.00012730153735721257,5,7.242709828633387e-05
item,author_name,Natalie Demaree,0.0001272900555517786,0.0001272900555517786,5,7.24093963415657e-05
item,author_name,Barbara Rodriguez,0.00012702379166739517,0.00012702379166739517,5,7.19988869837629e-05
item,author_name,Cassie Buchman,0.00012700086097841015,0.00012700086097841015,5,7.196353385117033e-05
item,author_name,Don Jacobson,0.00012699477433451433,0.00012699477433451433,5,7.1954149836201e-05
item,author_name,Charlotte Graham-Mclay,0.00012663606683130846,0.00012663606683130846,5,7.140111656576303e-05
item,author_name,Joe Lawlor,0.00012628844081214217,0.00012628844081214217,5,7.086516804907272e-05
item,author_name,Lyn Riddle,0.00012579410182191576,0.00012579410182191576,5,7.010302645452399e-05
item,author_name,Johannes Ledel,0.00012563091670409732,0.00012563091670409732,5,6.98514376291234e-05
item,author_name,Mihai Andrei,0.00012522464142639432,0.00012522464142639432,5,6.92250672757906e-05
item,author_name,Sarah Fortinsky,0.00012514934143256364,0.00012514934143256364,5,6.910897435473386e-05
item,author_name,Paige Twenter,0.00012468624490028635,0.00012468624490028635,5,6.839500046936796e-05
item,author_name,Sophi Fairman,0.00012443098783465752,0.00012443098783465752,5,6.800146075094704e-05
item,author_name,"Fran Kritz, Punit Paranjpe",0.00012404351560578892,0.00012404351560578892,5,6.740407978729288e-05
item,author_name,Katia Hetter,0.00012372306283978327,0.00012372306283978327,5,6.69100253289358e-05
item,author_name,Daniel Lawler,0.0001225724229513725,0.0001225724229513725,5,6.513603918452281e-05
item,author_name,Rick Sobey,0.00012244564514931897,0.00012244564514931897,5,6.494058092992263e-05
item,author_name,Alexandra Del Rosario,0.0001223998163290536,0.0001223998163290536,5,6.486992486021357e-05
item,author_name,Gege Reed,0.00012233282404979358,0.00012233282404979358,5,6.47666402649315e-05
item,author_name,"Sadie Harley, Robert Egan",0.000121173126619783,0.000121173126619783,5,6.297868975733037e-05
item,author_name,Marilynn Larkin,0.00012117312661978299,0.00012117312661978299,5,6.297868975733035e-05
item,author_name,Sibi Arasu,0.00012115144934695172,0.00012115144934695172,5,6.294526906503673e-05
item,author_name,"Maria Cheng, Ruth Alonga",0.00012109428453842433,0.00012109428453842433,5,6.285713586254914e-05
item,author_name,Hunter Boyce,0.000121007461732041,0.000121007461732041,5,6.272327777445886e-05
item,author_name,Robin Abcarian,0.00012078593305481323,0.00012078593305481323,5,6.238173842061724e-05
item,author_name,Colleen Kottke,0.00012049951185470147,0.00012049951185470147,5,6.194015174733913e-05
item,author_name,Mazhar Abbas,0.00012031207841124317,0.00012031207841124317,5,6.165117833780967e-05
item,author_name,Kwangmoozaa iStock Getty,0.00012003600135468833,0.00012003600135468833,5,6.122553963185882e-05
item,author_name,Wayne Parry,0.00011993806072923497,0.00011993806072923497,5,6.107454077089514e-05
item,author_name,Nick Russo Wjar,0.00011989528299271768,0.00011989528299271768,5,6.100858867533912e-05
item,author_name,Jazmin Orozco Rodriguez,0.00011988215138412136,0.00011988215138412136,5,6.0988343165046665e-05
item,author_name,Matthew Impelli Newsweek,0.0001197177684639014,0.0001197177684639014,5,6.073490764122599e-05
item,author_name,"Jean-Yves Kamale, Monika Pronczuk",0.0001195702817532846,0.0001195702817532846,5,6.050752165908293e-05
item,author_name,Saboor Bayat,0.00011956060888455188,0.00011956060888455188,5,6.049260862218807e-05
item,author_name,Michael Casey,0.00011878867511517407,0.00011878867511517407,5,5.93024883898953e-05
item,author_name,Tim Renaud,0.00011821685482776396,0.00011821685482776396,5,5.8420890874306955e-05
item,author_name,Fairriona Magee,0.00011762453987020466,0.00011762453987020466,5,5.75076959308481e-05
item,author_name,Benjamin Ryan,0.00011755037610009852,0.00011755037610009852,5,5.739335476997678e-05
item,author_name,Beth Germano,0.00011657779499159228,0.00011657779499159228,5,5.589388875268886e-05
item,author_name,Steve Leblanc,0.00011637211006261738,0.00011637211006261738,5,5.5576776320040605e-05
item,author_name,Kate Linderman,0.00011629665978268268,0.00011629665978268268,5,5.546045169706835e-05
item,author_name,Kevin Reagan,0.00011597531991512511,0.00011597531991512511,5,5.496502955984174e-05
item,author_name,Luke Halpern,0.00011592171533613407,0.00011592171533613407,5,5.488238530131656e-05
item,author_name,Saad B. Omer,0.0001157249202105008,0.0001157249202105008,5,5.457897862327794e-05
item,author_name,Kristen Jordan,0.0001157045321454669,0.0001157045321454669,5,5.4547545552648444e-05
item,author_name,Lauren Irwin,0.00011569933573730179,0.00011569933573730179,5,5.4539534048633625e-05
item,author_name,Austin Denean,0.0001153845039902574,0.0001153845039902574,5,5.4054145733224636e-05
item,author_name,Stephen Beech,0.00011524627625646653,0.00011524627625646653,5,5.384103467477064e-05
item,author_name,Dimsumdaily Hong Kong,0.00011468279443811799,0.00011468279443811799,5,5.297229290034842e-05
item,author_name,Mariyam Muhammad,0.00011437774470102717,0.00011437774470102717,5,5.25019858890876e-05
item,author_name,Maya Rodriguez,0.00011383290515288279,0.00011383290515288279,5,5.166198562569387e-05
item,author_name,Kaitlin Flanigan,0.00011380339293770974,0.00011380339293770974,5,5.161648549890769e-05
item,author_name,Peter Hutchison,0.00011375027280171531,0.00011375027280171531,5,5.1534588124939894e-05
item,author_name,Ian Stark,0.0001137062280064841,0.0001137062280064841,5,5.146668255582078e-05
item,author_name,Juliana Kim,0.00011369268955973034,0.00011369268955973034,5,5.144580980736149e-05
item,author_name,Jennifer Porter Gore,0.00011335130935887385,0.00011335130935887385,5,5.091949071100825e-05
item,author_name,Biodefense Staff,0.00011318824455305383,0.00011318824455305383,5,5.0668087375282035e-05
item,author_name,Sarah Moore,0.0001130438426903374,0.0001130438426903374,5,5.0445457422795167e-05
item,author_name,Sam Meredith,0.00011209652733561913,0.00011209652733561913,5,4.898494459807379e-05
item,author_name,Nada Hassanein Stateline,0.00011201305061892116,0.00011201305061892116,5,4.885624530623208e-05
item,author_name,The Washington Post(washingtonpost),0.00011158835008445638,0.00011158835008445638,5,4.820146801991194e-05
item,author_name,Rodielon Putol,0.00011096218821746853,0.00011096218821746853,5,4.723608998340876e-05
item,author_name,Sara Moniuszko,0.00011026507555385183,0.00011026507555385183,5,4.6161324351861844e-05
